Record Type,Skip ID,Appearance ID,Session ID,Wikisurvey ID,Left Choice ID,Left Choice Text,Right Choice ID,Right Choice Text,Prompt ID,Reason,Created at,Updated at,Response Time (s),Missing Response Time Explanation,Valid,Hashed IP Address,URL Alias,User Agent,Referrer,Widget,Info
Bounce,NA,46905769,6177177,19612,1148263,R7.1 - Tecnologías de compresión de datos y de computación distribuida para reducir el consumo energético de los centros de almacenamiento y procesado de datos (data centers),1148265,R7.3 - Tecnología blockchain para la gestión segura de redes eléctricas inteligentes,43055142,NA,2020-11-26 09:50:20 UTC,2020-11-26 09:50:20 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS7,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905796,6177204,19612,1148265,R7.3 - Tecnología blockchain para la gestión segura de redes eléctricas inteligentes,1148266,R7.4 - Sistemas inteligentes y robóticos para la reducción de costes de inspección y mantenimiento de instalaciones energéticas,43055143,NA,2020-11-26 09:50:32 UTC,2020-11-26 09:50:32 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS7,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905819,6177227,19612,1148264,"R7.2 - Modelos de alta fidelidad para la predicción a largo plazo de los recursos de energía renovable (viento, irradiación solar, etc.)",1148265,R7.3 - Tecnología blockchain para la gestión segura de redes eléctricas inteligentes,43055147,NA,2020-11-26 09:52:09 UTC,2020-11-26 09:52:09 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS7,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905820,6177228,19612,1148267,R7.5 - Blockchain para el control de la trazabilidad y un mejor seguimiento de flujos financieros para inversión en energías limpias y renovables en países en vías de desarrollo,1148266,R7.4 - Sistemas inteligentes y robóticos para la reducción de costes de inspección y mantenimiento de instalaciones energéticas,43055145,NA,2020-11-26 09:52:09 UTC,2020-11-26 09:52:09 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS7,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905847,6177255,19612,1148263,R7.1 - Tecnologías de compresión de datos y de computación distribuida para reducir el consumo energético de los centros de almacenamiento y procesado de datos (data centers),1148267,R7.5 - Blockchain para el control de la trazabilidad y un mejor seguimiento de flujos financieros para inversión en energías limpias y renovables en países en vías de desarrollo,43055144,NA,2020-11-26 09:52:19 UTC,2020-11-26 09:52:19 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS7,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905871,6177279,19612,1148265,R7.3 - Tecnología blockchain para la gestión segura de redes eléctricas inteligentes,1148264,"R7.2 - Modelos de alta fidelidad para la predicción a largo plazo de los recursos de energía renovable (viento, irradiación solar, etc.)",43055148,NA,2020-11-26 09:54:20 UTC,2020-11-26 09:54:20 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS7,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905872,6177280,19612,1148265,R7.3 - Tecnología blockchain para la gestión segura de redes eléctricas inteligentes,1148263,R7.1 - Tecnologías de compresión de datos y de computación distribuida para reducir el consumo energético de los centros de almacenamiento y procesado de datos (data centers),43055149,NA,2020-11-26 09:54:20 UTC,2020-11-26 09:54:20 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS7,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905899,6177307,19612,1148265,R7.3 - Tecnología blockchain para la gestión segura de redes eléctricas inteligentes,1148266,R7.4 - Sistemas inteligentes y robóticos para la reducción de costes de inspección y mantenimiento de instalaciones energéticas,43055143,NA,2020-11-26 09:54:31 UTC,2020-11-26 09:54:31 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS7,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905916,6177324,19612,1148263,R7.1 - Tecnologías de compresión de datos y de computación distribuida para reducir el consumo energético de los centros de almacenamiento y procesado de datos (data centers),1148266,R7.4 - Sistemas inteligentes y robóticos para la reducción de costes de inspección y mantenimiento de instalaciones energéticas,43055146,NA,2020-11-26 09:54:37 UTC,2020-11-26 09:54:37 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS7,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905939,6177347,19612,1148263,R7.1 - Tecnologías de compresión de datos y de computación distribuida para reducir el consumo energético de los centros de almacenamiento y procesado de datos (data centers),1148267,R7.5 - Blockchain para el control de la trazabilidad y un mejor seguimiento de flujos financieros para inversión en energías limpias y renovables en países en vías de desarrollo,43055144,NA,2020-11-26 09:54:53 UTC,2020-11-26 09:54:53 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS7,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905940,6177348,19612,1148267,R7.5 - Blockchain para el control de la trazabilidad y un mejor seguimiento de flujos financieros para inversión en energías limpias y renovables en países en vías de desarrollo,1148266,R7.4 - Sistemas inteligentes y robóticos para la reducción de costes de inspección y mantenimiento de instalaciones energéticas,43055145,NA,2020-11-26 09:54:53 UTC,2020-11-26 09:54:53 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS7,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905973,6177381,19612,1148265,R7.3 - Tecnología blockchain para la gestión segura de redes eléctricas inteligentes,1148266,R7.4 - Sistemas inteligentes y robóticos para la reducción de costes de inspección y mantenimiento de instalaciones energéticas,43055143,NA,2020-11-26 09:55:35 UTC,2020-11-26 09:55:35 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS7,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46905974,6177382,19612,1148267,R7.5 - Blockchain para el control de la trazabilidad y un mejor seguimiento de flujos financieros para inversión en energías limpias y renovables en países en vías de desarrollo,1148264,"R7.2 - Modelos de alta fidelidad para la predicción a largo plazo de los recursos de energía renovable (viento, irradiación solar, etc.)",43055150,NA,2020-11-26 09:55:35 UTC,2020-11-26 09:55:35 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS7,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46906001,6177409,19612,1148267,R7.5 - Blockchain para el control de la trazabilidad y un mejor seguimiento de flujos financieros para inversión en energías limpias y renovables en países en vías de desarrollo,1148266,R7.4 - Sistemas inteligentes y robóticos para la reducción de costes de inspección y mantenimiento de instalaciones energéticas,43055145,NA,2020-11-26 09:55:45 UTC,2020-11-26 09:55:45 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS7,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46906030,6177438,19612,1148266,R7.4 - Sistemas inteligentes y robóticos para la reducción de costes de inspección y mantenimiento de instalaciones energéticas,1148267,R7.5 - Blockchain para el control de la trazabilidad y un mejor seguimiento de flujos financieros para inversión en energías limpias y renovables en países en vías de desarrollo,43055151,NA,2020-11-26 10:20:53 UTC,2020-11-26 10:20:53 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS7,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46906031,6177439,19612,1148264,"R7.2 - Modelos de alta fidelidad para la predicción a largo plazo de los recursos de energía renovable (viento, irradiación solar, etc.)",1148263,R7.1 - Tecnologías de compresión de datos y de computación distribuida para reducir el consumo energético de los centros de almacenamiento y procesado de datos (data centers),43055152,NA,2020-11-26 10:20:53 UTC,2020-11-26 10:20:53 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS7,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46906058,6177466,19612,1148264,"R7.2 - Modelos de alta fidelidad para la predicción a largo plazo de los recursos de energía renovable (viento, irradiación solar, etc.)",1148266,R7.4 - Sistemas inteligentes y robóticos para la reducción de costes de inspección y mantenimiento de instalaciones energéticas,43055141,NA,2020-11-26 10:21:04 UTC,2020-11-26 10:21:04 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS7,WordPress/4.8.15; https://medialab.ugr.es,http://allourideas.org/ODS7?locale=es,FALSE,NA
Bounce,NA,46906082,6177490,19612,1148267,R7.5 - Blockchain para el control de la trazabilidad y un mejor seguimiento de flujos financieros para inversión en energías limpias y renovables en países en vías de desarrollo,1148264,"R7.2 - Modelos de alta fidelidad para la predicción a largo plazo de los recursos de energía renovable (viento, irradiación solar, etc.)",43055150,NA,2020-11-26 10:21:32 UTC,2020-11-26 10:21:32 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS7,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46906083,6177491,19612,1148263,R7.1 - Tecnologías de compresión de datos y de computación distribuida para reducir el consumo energético de los centros de almacenamiento y procesado de datos (data centers),1148266,R7.4 - Sistemas inteligentes y robóticos para la reducción de costes de inspección y mantenimiento de instalaciones energéticas,43055146,NA,2020-11-26 10:21:32 UTC,2020-11-26 10:21:32 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS7,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46906110,6177518,19612,1148267,R7.5 - Blockchain para el control de la trazabilidad y un mejor seguimiento de flujos financieros para inversión en energías limpias y renovables en países en vías de desarrollo,1148263,R7.1 - Tecnologías de compresión de datos y de computación distribuida para reducir el consumo energético de los centros de almacenamiento y procesado de datos (data centers),43055153,NA,2020-11-26 10:21:42 UTC,2020-11-26 10:21:42 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS7,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46906133,6177541,19612,1148266,R7.4 - Sistemas inteligentes y robóticos para la reducción de costes de inspección y mantenimiento de instalaciones energéticas,1148264,"R7.2 - Modelos de alta fidelidad para la predicción a largo plazo de los recursos de energía renovable (viento, irradiación solar, etc.)",43055139,NA,2020-11-26 10:24:01 UTC,2020-11-26 10:24:01 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS7,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46906134,6177542,19612,1148267,R7.5 - Blockchain para el control de la trazabilidad y un mejor seguimiento de flujos financieros para inversión en energías limpias y renovables en países en vías de desarrollo,1148266,R7.4 - Sistemas inteligentes y robóticos para la reducción de costes de inspección y mantenimiento de instalaciones energéticas,43055145,NA,2020-11-26 10:24:02 UTC,2020-11-26 10:24:02 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS7,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46906161,6177569,19612,1148266,R7.4 - Sistemas inteligentes y robóticos para la reducción de costes de inspección y mantenimiento de instalaciones energéticas,1148267,R7.5 - Blockchain para el control de la trazabilidad y un mejor seguimiento de flujos financieros para inversión en energías limpias y renovables en países en vías de desarrollo,43055151,NA,2020-11-26 10:24:15 UTC,2020-11-26 10:24:15 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS7,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46906184,6177592,19612,1148266,R7.4 - Sistemas inteligentes y robóticos para la reducción de costes de inspección y mantenimiento de instalaciones energéticas,1148264,"R7.2 - Modelos de alta fidelidad para la predicción a largo plazo de los recursos de energía renovable (viento, irradiación solar, etc.)",43055139,NA,2020-11-26 10:26:11 UTC,2020-11-26 10:26:11 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS7,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46906185,6177593,19612,1148265,R7.3 - Tecnología blockchain para la gestión segura de redes eléctricas inteligentes,1148264,"R7.2 - Modelos de alta fidelidad para la predicción a largo plazo de los recursos de energía renovable (viento, irradiación solar, etc.)",43055148,NA,2020-11-26 10:26:11 UTC,2020-11-26 10:26:11 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS7,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46906212,6177620,19612,1148264,"R7.2 - Modelos de alta fidelidad para la predicción a largo plazo de los recursos de energía renovable (viento, irradiación solar, etc.)",1148263,R7.1 - Tecnologías de compresión de datos y de computación distribuida para reducir el consumo energético de los centros de almacenamiento y procesado de datos (data centers),43055152,NA,2020-11-26 10:26:21 UTC,2020-11-26 10:26:21 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS7,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46906235,6177643,19612,1148266,R7.4 - Sistemas inteligentes y robóticos para la reducción de costes de inspección y mantenimiento de instalaciones energéticas,1148263,R7.1 - Tecnologías de compresión de datos y de computación distribuida para reducir el consumo energético de los centros de almacenamiento y procesado de datos (data centers),43055138,NA,2020-11-26 10:27:30 UTC,2020-11-26 10:27:30 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS7,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46906236,6177644,19612,1148266,R7.4 - Sistemas inteligentes y robóticos para la reducción de costes de inspección y mantenimiento de instalaciones energéticas,1148264,"R7.2 - Modelos de alta fidelidad para la predicción a largo plazo de los recursos de energía renovable (viento, irradiación solar, etc.)",43055139,NA,2020-11-26 10:27:31 UTC,2020-11-26 10:27:31 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS7,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46906263,6177671,19612,1148263,R7.1 - Tecnologías de compresión de datos y de computación distribuida para reducir el consumo energético de los centros de almacenamiento y procesado de datos (data centers),1148264,"R7.2 - Modelos de alta fidelidad para la predicción a largo plazo de los recursos de energía renovable (viento, irradiación solar, etc.)",43055154,NA,2020-11-26 10:27:41 UTC,2020-11-26 10:27:41 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS7,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46906286,6177694,19612,1148263,R7.1 - Tecnologías de compresión de datos y de computación distribuida para reducir el consumo energético de los centros de almacenamiento y procesado de datos (data centers),1148265,R7.3 - Tecnología blockchain para la gestión segura de redes eléctricas inteligentes,43055142,NA,2020-11-26 10:28:23 UTC,2020-11-26 10:28:23 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS7,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46906287,6177695,19612,1148265,R7.3 - Tecnología blockchain para la gestión segura de redes eléctricas inteligentes,1148264,"R7.2 - Modelos de alta fidelidad para la predicción a largo plazo de los recursos de energía renovable (viento, irradiación solar, etc.)",43055148,NA,2020-11-26 10:28:23 UTC,2020-11-26 10:28:23 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS7,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46906314,6177722,19612,1148267,R7.5 - Blockchain para el control de la trazabilidad y un mejor seguimiento de flujos financieros para inversión en energías limpias y renovables en países en vías de desarrollo,1148266,R7.4 - Sistemas inteligentes y robóticos para la reducción de costes de inspección y mantenimiento de instalaciones energéticas,43055145,NA,2020-11-26 10:28:33 UTC,2020-11-26 10:28:33 UTC,NA,"",TRUE,89e5172a8b8bbf1ac056f17c248d6086,ODS7,WordPress/4.8.15; https://medialab.ugr.es,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46906390,6177751,19612,1148263,R7.1 - Tecnologías de compresión de datos y de computación distribuida para reducir el consumo energético de los centros de almacenamiento y procesado de datos (data centers),1148266,R7.4 - Sistemas inteligentes y robóticos para la reducción de costes de inspección y mantenimiento de instalaciones energéticas,43055146,NA,2020-11-26 11:05:46 UTC,2020-11-26 11:05:46 UTC,NA,"",TRUE,e0fce29749043a996221d635b70e395f,ODS7,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:83.0) Gecko/20100101 Firefox/83.0,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46906684,6177823,19612,1148264,"R7.2 - Modelos de alta fidelidad para la predicción a largo plazo de los recursos de energía renovable (viento, irradiación solar, etc.)",1148263,R7.1 - Tecnologías de compresión de datos y de computación distribuida para reducir el consumo energético de los centros de almacenamiento y procesado de datos (data centers),43055152,NA,2020-11-26 13:41:50 UTC,2020-11-26 13:41:50 UTC,NA,"",TRUE,eceee82d6fe13e9e61578ae62b73ae69,ODS7,Mozilla/5.0 (compatible; um-LN/1.0; mailto: techinfo@ubermetrics-technologies.com; Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1,REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46908752,6178440,19612,1148263,R7.1 - Tecnologías de compresión de datos y de computación distribuida para reducir el consumo energético de los centros de almacenamiento y procesado de datos (data centers),1148264,"R7.2 - Modelos de alta fidelidad para la predicción a largo plazo de los recursos de energía renovable (viento, irradiación solar, etc.)",43055154,NA,2020-11-27 12:02:34 UTC,2020-11-27 12:02:34 UTC,NA,"",TRUE,7001351c6443e24b0f67fd23025cf655,ODS7,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36",REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46908753,6178441,19612,1148263,R7.1 - Tecnologías de compresión de datos y de computación distribuida para reducir el consumo energético de los centros de almacenamiento y procesado de datos (data centers),1148264,"R7.2 - Modelos de alta fidelidad para la predicción a largo plazo de los recursos de energía renovable (viento, irradiación solar, etc.)",43055154,NA,2020-11-27 12:02:34 UTC,2020-11-27 12:02:34 UTC,NA,"",TRUE,2f340d1c1000149e5c4d1848e313ef0c,ODS7,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36",REFERRER_NOT_FOUND,FALSE,NA
Bounce,NA,46908764,6178452,19612,1148264,"R7.2 - Modelos de alta fidelidad para la predicción a largo plazo de los recursos de energía renovable (viento, irradiación solar, etc.)",1148265,R7.3 - Tecnología blockchain para la gestión segura de redes eléctricas inteligentes,43055147,NA,2020-11-27 12:03:29 UTC,2020-11-27 12:03:29 UTC,NA,"",TRUE,ab2342e7d9063f74614d3b11705114c3,ODS7,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36",REFERRER_NOT_FOUND,FALSE,NA
